221
-2	2	1984	272	16	16
-2	2	1328	288	16	16
-2	2	1888	288	16	16
-2	2	1888	304	16	16
-2	2	1344	336	16	16
-2	2	1344	352	16	16
-2	2	1344	368	16	16
-2	2	1344	384	16	16
-2	2	1312	448	16	16
-2	2	1888	448	16	16
-2	2	1312	464	16	16
-2	2	1888	464	16	16
-2	2	1312	480	16	16
-2	2	1888	480	16	16
-2	2	1312	496	16	16
-2	2	1888	496	16	16
-2	2	1312	512	16	16
-2	2	1312	528	16	16
-2	2	1312	544	16	16
-2	2	1312	560	16	16
-2	2	1312	576	16	16
-2	2	1312	592	16	16
-2	2	1488	688	16	16
-2	2	1824	688	16	16
-2	2	1488	704	16	16
-2	2	1824	704	16	16
-2	2	1488	720	16	16
-2	2	1824	720	16	16
-2	2	1488	736	16	16
-2	2	1824	736	16	16
-2	2	1488	752	16	16
-2	2	1824	752	16	16
-2	2	1488	768	16	16
-2	2	1824	768	16	16
-2	2	1344	832	16	16
-2	2	1344	848	16	16
-2	2	1344	864	16	16
-2	2	1344	880	16	16
-2	2	1344	896	16	16
-2	2	1488	912	16	16
-2	2	1488	928	16	16
-2	2	1488	944	16	16
-2	2	1488	960	16	16
-2	2	1488	976	16	16
-2	2	1488	992	16	16
-2	2	1488	1008	16	16
-2	2	1360	1024	16	16
-2	2	1360	1040	16	16
-2	2	1360	1056	16	16
-2	2	1360	1072	16	16
-2	2	1360	1088	16	16
-2	2	1360	1104	16	16
-2	2	816	1168	16	16
-2	2	816	1184	16	16
-2	2	816	1200	16	16
-2	2	816	1216	16	16
-2	2	816	1232	16	16
-2	2	816	1248	16	16
-2	2	816	1264	16	16
-2	2	832	1328	16	16
-2	2	832	1344	16	16
-2	2	832	1360	16	16
-2	2	832	1376	16	16
-2	2	832	1392	16	16
-2	2	976	1408	16	16
-2	2	976	1424	16	16
-2	2	976	1440	16	16
-2	2	976	1456	16	16
-2	2	976	1472	16	16
-2	2	800	1520	16	16
-2	2	800	1536	16	16
-2	2	800	1552	16	16
-2	2	912	1552	16	16
-2	2	800	1568	16	16
-2	2	912	1568	16	16
-2	2	800	1584	16	16
-2	2	912	1584	16	16
-2	2	800	1600	16	16
-2	2	912	1600	16	16
-2	2	912	1616	16	16
-2	2	912	1632	16	16
-2	2	976	1648	16	16
-2	2	976	1664	16	16
-2	2	976	1680	16	16
-2	2	976	1696	16	16
-2	2	976	1712	16	16
-2	2	800	1808	16	16
-2	2	800	1824	16	16
-2	2	800	1840	16	16
-2	2	800	1856	16	16
-2	2	800	1872	16	16
-2	2	976	1888	16	16
-2	2	976	1904	16	16
-2	2	976	1920	16	16
-2	2	976	1936	16	16
-2	2	976	1952	16	16
-2	2	976	1968	16	16
-2	2	848	1984	16	16
-2	2	848	2000	16	16
-2	2	80	2016	16	16
-2	2	160	2016	16	16
-2	2	336	2016	16	16
-2	2	416	2016	16	16
-2	2	848	2016	16	16
-2	2	80	2032	16	16
-2	2	160	2032	16	16
-2	2	336	2032	16	16
-2	2	416	2032	16	16
-2	2	848	2032	16	16
-2	2	80	2048	16	16
-2	2	336	2048	16	16
-2	2	848	2048	16	16
-2	2	80	2064	16	16
-2	2	336	2064	16	16
-2	2	848	2064	16	16
-2	2	80	2080	16	16
-2	2	336	2080	16	16
-2	2	80	2096	16	16
-2	2	336	2096	16	16
-1	0	416	2048	32	64
1	1	471	2074	16	30
2	1	537	2061	16	32
-1	0	576	2048	32	64
