304
-8	5	1360	1760	16	16	isMoveUp	0	isUpRightStair	0
-8	5	1433	1833	17	7	isMoveUp	1	isUpRightStair	0
-8	5	1712	1792	16	16	isMoveUp	0	isUpRightStair	0
-8	5	1784	1865	18	7	isMoveUp	1	isUpRightStair	0
-8	5	1872	1760	16	16	isMoveUp	0	isUpRightStair	0
-8	5	1945	1833	16	7	isMoveUp	1	isUpRightStair	0
-8	5	2071	1960	18	8	isMoveUp	1	isUpRightStair	1
-8	5	2144	1856	16	16	isMoveUp	0	isUpRightStair	1
-8	5	2169	1864	16	8	isMoveUp	1	isUpRightStair	1
-8	5	2128	1952	16	16	isMoveUp	0	isUpRightStair	0
-8	5	2169	1993	16	7	isMoveUp	1	isUpRightStair	0
-8	5	2240	1984	16	16	isMoveUp	0	isUpRightStair	1
-8	5	2169	2057	15	7	isMoveUp	1	isUpRightStair	1
-8	5	2273	1760	15	16	isMoveUp	0	isUpRightStair	1
-6	4	796	2195	8	14
-6	4	1052	2197	8	14
-6	4	1116	2197	8	14
-6	4	1181	2129	8	14
-6	4	1244	2135	8	14
-6	4	989	2129	8	14
-6	4	857	2131	8	14
-6	4	798	2002	8	14
-6	4	922	2002	8	14
-6	4	1053	2001	8	14
-6	4	1184	2005	8	14
-6	4	1247	2004	8	14
-6	4	1116	1928	8	14
-6	4	987	1927	8	14
-6	4	1307	1943	8	14
-6	4	1502	1943	8	14
-6	4	1370	2004	8	14
-6	4	1430	2004	8	14
-6	4	1567	1946	8	14
-6	4	1757	1946	8	14
-6	4	1638	2003	8	14
-6	4	1687	2004	8	14
-6	4	1824	1945	8	14
-6	4	1950	1997	8	14
-6	4	1879	1996	8	14
-6	4	2143	2006	8	14
-6	4	2205	1935	8	14
-6	4	2074	1937	8	14
-6	4	2268	1812	8	14
-6	4	2141	1812	8	14
-6	4	2206	1747	8	14
-6	4	2078	1746	8	14
-6	4	2009	1746	8	14
-6	4	1948	1807	8	14
-6	4	1883	1743	8	14
-6	4	1820	1810	8	14
-6	4	1690	1744	8	14
-6	4	1756	1745	8	14
-6	4	1569	1836	8	14
-6	4	1630	1838	8	14
-6	4	1434	1808	8	14
-6	4	1501	1808	8	14
-6	4	1313	1808	8	14
-6	4	1368	1809	8	14
-6	4	1120	1746	8	14
-6	4	1183	1746	8	14
-6	4	1060	1810	8	14
-6	4	1258	1809	8	14
-6	4	542	1747	8	14
-6	4	608	1811	8	14
-6	4	671	1842	8	14
-6	4	731	1811	8	14
-6	4	797	1746	8	14
-6	4	856	1746	8	14
-6	4	928	1841	8	14
-6	4	991	1811	8	14
-6	4	988	1634	8	14
-6	4	922	1652	8	14
-6	4	861	1554	8	14
-6	4	791	1553	8	14
-6	4	733	1617	8	14
-6	4	672	1650	8	14
-6	4	607	1620	8	14
-6	4	545	1651	8	14
-6	4	416	1652	8	14
-6	4	477	1621	8	14
-6	4	288	1650	8	14
-6	4	350	1621	8	14
-6	4	95	1618	8	14
-6	4	158	1618	8	14
-6	4	31	1554	8	14
-6	4	233	1555	8	14
18	1	956	1926	16	31
20	1	1311	2022	16	31
20	1	1569	2021	16	31
17	1	1411	2042	16	16
17	1	1464	2042	16	16
17	1	1810	2042	16	16
-6	4	922	2228	8	14
-6	4	863	2228	8	14
-12	4	796	2195	8	14
-10	4	863	2228	8	14
-10	4	922	2228	8	14
-10	4	1052	2197	8	14
-14	4	1116	2197	8	14
-25	4	1181	2129	8	14
-10	4	1244	2135	8	14
-10	4	857	2131	8	14
-10	4	989	2129	8	14
-10	4	798	2002	8	14
-10	4	31	1554	8	14
-10	4	95	1618	8	14
-10	4	158	1618	8	14
-10	4	233	1555	8	14
-10	4	288	1650	8	14
-10	4	350	1621	8	14
-12	4	988	1634	8	14
-10	4	922	1652	8	14
-10	4	861	1554	8	14
-10	4	791	1553	8	14
-10	4	733	1617	8	14
-10	4	672	1650	8	14
-10	4	607	1620	8	14
-10	4	545	1651	8	14
-10	4	416	1652	8	14
-10	4	477	1621	8	14
-10	4	542	1747	8	14
-10	4	671	1842	8	14
-10	4	797	1746	8	14
-10	4	856	1746	8	14
-12	4	731	1811	8	14
-10	4	928	1841	8	14
-10	4	991	1811	8	14
-10	4	1120	1746	8	14
-10	4	1183	1746	8	14
-10	4	1258	1809	8	14
-25	4	1060	1810	8	14
-25	4	1368	1809	8	14
-10	4	1313	1808	8	14
-10	4	1434	1808	8	14
-10	4	1630	1838	8	14
-12	4	1501	1808	8	14
-27	4	1569	1836	8	14
-26	4	1690	1744	8	14
-26	4	1756	1745	8	15
-10	4	1883	1743	8	14
-10	4	1948	1807	8	14
-10	4	2009	1746	8	14
-10	4	2078	1746	8	14
-10	4	2206	1747	8	14
-10	4	2141	1812	8	14
-10	4	2268	1812	8	14
-10	4	1820	1810	8	14
-16	4	2074	1937	8	14
-10	4	2143	2006	8	14
-10	4	1950	1997	8	14
-26	4	2205	1935	8	14
-26	4	1824	1945	8	14
-10	4	1879	1996	8	14
-10	4	1757	1946	8	14
-10	4	1687	2004	8	14
-10	4	1638	2003	8	14
-10	4	1567	1946	8	14
-10	4	1502	1943	8	14
-10	4	1430	2004	8	14
-10	4	1370	2004	8	14
-10	4	1307	1943	8	14
-10	4	1247	2004	8	14
-25	4	1184	2005	8	14
-25	4	922	2002	8	14
-10	4	987	1927	8	14
-10	4	1053	2001	8	14
-10	4	1116	1928	8	14
-1	0	1120	1968	16	16
-1	0	2224	2000	16	16
-1	0	2256	1776	16	16
-1	0	1888	1776	16	16
-1	0	1088	1776	16	16
-1	0	576	1776	16	16
-11	5	839	2112	17	16	nextArea	1	playerX	847	playerY	2058
-11	5	870	2078	10	18	nextArea	0	playerX	866	playerY	2106
-1	0	832	2064	16	16
-1	0	848	2064	16	16
-28	4	608	1811	8	14
-11	5	2114	1928	8	8	nextArea	3	playerX	2112	playerY	1866
-11	5	2103	1896	8	8	nextArea	2	playerX	2096	playerY	1914
-1	0	2112	1872	16	16
-1	0	2128	1872	16	16
-11	5	938	1728	8	9	nextArea	5	playerX	928	playerY	1674
-11	5	921	1704	5	8	nextArea	4	playerX	913	playerY	1721
-1	0	928	1680	16	16
-1	0	944	1680	16	16
-1	0	1136	1968	16	16
22	1	222	1567	39	49
3	5	2032	2048	16	16
24	5	1040	1856	16	16
17	1	933	2234	16	16
17	1	1002	2234	16	16
18	1	1106	2214	16	31
17	1	1230	2234	16	16
17	1	2240	2042	16	16
20	1	2133	1734	16	31
20	1	1943	1734	16	31
20	1	1733	1830	16	31
20	1	1543	1830	16	31
20	1	728	1830	16	31
20	1	747	1734	16	31
20	1	818	1734	16	31
21	1	776	1654	15	15
21	1	580	1655	15	15
21	1	389	1621	15	15
25	1	2109	2018	22	32
26	1	634	1732	16	32
